smiles,Ames,LD50_Zhu,hERG_Karim,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,SR-ARE,SR-HSE,SR-MMP,SR-p53
CCCCCCCCCCCCN(C)N=O,1.0,,,,,,,,,,
Cc1ccc(C)c(N)c1,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,0.0
CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,,0.0,0.0,0.0,0.0,,,,0.0
Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,,,0.0,,,,,,,,
Cc1cc(Cl)c(C)cc1Cl,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,,,0.0,,,,,,,,
Clc1cccc2oc3ccccc3c12,0.0,,,,,,,,,,
O=P(OCCCl)(OCCCl)OCCCl,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,,,1.0,,,,,,,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])Cc1cccc2ccccc12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(F)=C3CCCC3)n2)c(Cl)c1,,,1.0,,,,,,,,
N[C@H]1CN(c2ccn3cnnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,,,0.0,,,,,,,,
COP(=O)(SC)c1ccccc1,,1.0,,,,,,,,,
Nc1c(C(=O)O)cc([N+](=O)[O-])c2c1C(=O)c1ccccc1C2=O,1.0,,,,,,,,,,
COP(=S)(Cl)Cl,,1.0,,,,,,,,,
C1CC2OC2CC1COCC1CCC2OC2C1,1.0,,,,,,,,,,
C/C(=N\Cc1ccccc1)c1ccccc1O,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,,1.0,,,,,,,,,
Nc1nnc(N)[nH]1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COc1cc(Cl)c(OC)cc1Cl,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
N#Cc1ccc(Cn2cncc2C[N+]C2CCN(C(=O)c3cccnc3[S-])C2=O)cc1,,,0.0,,,,,,,,
CCc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,1.0,,,,,,,,,,
CN1CCC(CNc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,,,1.0,,,,,,,,
CCP(=S)(OC)Sc1ccc(C(C)(C)C)cc1,,1.0,,,,,,,,,
COc1ccc(CC[NH2+]CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,1.0,,,,,,,,
CC1CC2OC2CC1COC(=O)CCCCC(=O)OCC1CC2OC2CC1C,,0.0,,,,,,,,,
Cc1ccc(C=O)s1,,,,0.0,,0.0,0.0,,,0.0,0.0
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,1.0,,,,,,,,,,
Cc1cccc(Nc2nc(N[C@@H]3CCC(F)(F)C[C@@H]3N)ncc2C(N)=O)c1,,,1.0,,,,,,,,
O=P(Cl)(Oc1ccccc1)Oc1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)C(=O)Nc1snc2ccccc12,0.0,,,,,,,,,,
c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,,,,1.0,,,0.0,,0.0,,0.0
CCCCN(CC)CC,0.0,,,,,,,,,,
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCC(C)C,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1,,,0.0,,,,,,,,
COc1ncc(-c2ccccc2C(F)(F)CNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,,,0.0,,,,,,,,
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,,,,,,,,,0.0,,
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)ccc5[nH]4)CC3)c2c1,,,1.0,,,,,,,,
C[C@@H]1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2C,,,0.0,,,,,,,,
Nc1cc(Cl)cc(Cl)c1O,0.0,,,,,,,,,,
CCC(CO)(CO)[N+](=O)[O-],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC1CO1,1.0,0.0,,,,,,,,,
O=NN(c1ccc([N+](=O)[O-])cc1)C1OC(CO)C(O)C1O,1.0,,,,,,,,,,
COC(=O)CC(C)=O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCC2CC3(CCC2C1)CO3,0.0,,,,,,,,,,
Cn1cc([C@@]2(c3cncc(C(=O)O)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,,,0.0,,,,,,,,
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc(O)cc12,1.0,,,,,,,,,,
CC(=O)OCc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1.0,,,,,,,,,,
O=C(O)c1cc(Cl)ccc1C(=O)c1ccccc1,,0.0,,,,,,,,,
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,,,0.0,,,,,,,,
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,,,0.0,,,,,,,,
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CCN(C2CCC(O)(c3cccnc3)CC2)C1,,,0.0,,,,,,,,
CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1,,,0.0,,,,,,,,
Cc1c([C@@H](O)CN2CCC3(CC2)CC(=O)N(c2ccc(S(C)(=O)=O)nc2)C3)ccc2c1COC2=O,,,0.0,,,,,,,,
CC(c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,,,1.0,,,,,,,,
CC(N)C(O)c1ccccc1,0.0,0.0,,,,,,,,,
Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,,,1.0,,,,,,,,
OCC1=CCN2CC[C@@H](O)[C@@H]12,0.0,,,,,,,,,,
O=N[O-],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCCCC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0.0,,,,,,,,,,
CCc1noc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,,,0.0,,,,,,,,
COCC1[C@@H]2CC[C@H]1CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,,,1.0,,,,,,,,
CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,,,1.0,,,,,,,,
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)CC2)nn1C,,,0.0,,,,,,,,
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
COCCN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,,,1.0,,,,,,,,
Cc1ccccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,,,1.0,,,,,,,,
Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,,,,1.0,0.0,0.0,,1.0,0.0,1.0,
Cc1cccc(N=O)c1,0.0,,,,,,,,,,
Cc1ccc2c(N3CCN(CCc4c(C)ccc5[nH]c(=O)ccc45)CC3)cccc2n1,,,0.0,,,,,,,,
C=CCN=C=S,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1,1.0,,,,,,,,,,
COc1cccc(C(=O)N2CCn3c(-c4nc(C)ns4)nnc3[C@H]2C)c1,,,0.0,,,,,,,,
Cc1cc(C(=O)N[C@@H]2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)[nH]n1,,,1.0,,,,,,,,
COc1ccccc1N1CCN(CCCc2ccc3c(c2)CCC(=O)N3)CC1,,1.0,,,,,,,,,
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cnc(C6CC6)nc5)CC4C3CCC12,,,1.0,,,,,,,,
COc1cc(N2CCC(N3CCOCC3)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,,,0.0,,,,,,,,
CCCOc1sc(C(=O)N2CCC(c3cccc(CN)c3)CC2)c(C)c1Br,,,1.0,,,,,,,,
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1ccn2c(-c3ccc(F)cc3F)cccc2c1-c1cc(-c2nnco2)ccc1F,,,0.0,,,,,,,,
CCc1sc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)nc1CN(CC)CCO,,,1.0,,,,,,,,
CNc1snc2ccccc12,0.0,1.0,,,,,,,,,
O=S(=O)(F)CCCl,,1.0,,,,,,,,,
Cc1ncc(CNC2CCN(CCN3C(=O)C=CC4C3C=CC(=O)N4C)CC2)cc1C#N,,,0.0,,,,,,,,
Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl,,1.0,,,,,,,,,
Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,1.0,,,,,,,,,,
O=[N+]([O-])c1c2ccccc2cc2c3c(ccc12)C(O)C(O)C=C3,1.0,,,,,,,,,,
CC(=O)c1cccc2ccccc12,,0.0,,,,,,,,,
C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,,,1.0,,,,,,,,
C=C(C)OC,,0.0,,,,,,,,,
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCc3ccccc3)cc2)cc1,,,1.0,,,,,,,,
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(=O)OC1CCCCC1,0.0,,,,,,,,,,
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,,1.0,,,,,,,,,
N#CCCCCC(=O)O,,0.0,,,,,,,,,
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0
COc1ccc(CCN(C)CCOc2ccc(NS(C)(=O)=O)cc2[NH3+])cc1OC,,,1.0,,,,,,,,
COc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,,,1.0,,,,,,,,
CC(C)CC(C)(N)C#N,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,,,1.0,,,,,,,,
O=C(Nc1ccccc1Br)N[C@@H]1CCN(c2ccc(C(F)(F)F)cn2)C1,,,0.0,,,,,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3cccc(F)c3)sc12,,,0.0,,,,,,,,
OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,1.0,,,,,,,,,,
CC(=O)C=Cc1ccc(-c2ccccc2)cc1,,0.0,,,,,,,,,
ClCCNCCCl,1.0,,,,,,,,,,
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,0.0,,,,,,1.0,1.0
Cc1nccn1Cc1ccccc1,,0.0,,,,,,,,,
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,,1.0,,,,,,,,
COC(=O)C12OC1(C)C(C)OC2=O,1.0,,,,,,,,,,
Cc1ccc(N=C=O)cc1,,0.0,,,,,,,,,
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,,,1.0,,,,,,,,
CCOP(C)(=O)SCC,,1.0,,,,,,,,,
Oc1cccc2cc3c4ccccc4c4ccccc4c3cc12,1.0,,,,,,,,,,
CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,1.0,,,,,,,,,,
CC(C)Cn1nc(-c2ccccc2)c(-c2ccccc2)c1CC(=O)O,,1.0,,,,,,,,,
O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21,,,0.0,,,,,,,,
Fc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)n2)nc1,,,1.0,,,,,,,,
O=C(OC1CCCCC1)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,,1.0,,,,,,,,,
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],,,,0.0,,1.0,,,,0.0,0.0
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)C=O,0.0,,,,,,,,,,
C/C=C/c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,,0.0,,,,,,,,
Cl/C=C(\Cl)C(Cl)Cl,1.0,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,0.0,,
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,0.0,,1.0,1.0,1.0,0.0,0.0,
CC(=O)C(=O)[O-],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CCC2CC1(S)C2(C)C,,0.0,,,,,,,,,
CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2cccc(COc3ccccc3)c2)CC1,,,1.0,,,,,,,,
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)c1,,,0.0,,,,,,,,
O=C(Cl)Cc1ccccc1,1.0,,,,,,,,,,
CCN(CC)CCSc1nc(-c2cc(OC)c(C#N)cc2Cl)c2c(C#N)c[nH]c2n1,,,1.0,,,,,,,,
C[C@]1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,0.0,,,,,,,,
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,,,,0.0,,0.0,0.0,,,,0.0
Cc1c([C@@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)C[C@H]3CO2)ccc(F)c1C#N,,,0.0,,,,,,,,
C[Si](C)(CCCN)O[Si](C)(C)CCCN,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCCc5ccccc5)c4)n[nH]c2-3)CC1,,,1.0,,,,,,,,
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCOc1ccccc1)CCc1ccc([N+](=O)[O-])cc1,,,1.0,,,,,,,,
CCCOP(=O)(OCCC)Oc1cnn(C)c(=O)c1OC,,1.0,,,,,,,,,
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)cn1,,,0.0,,,,,,,,
CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,,,0.0,,,,,,,,
CCOP(=O)(OC=C(Cl)Cl)OCC,,1.0,,,,,,,,,
CCP(=O)(OC)SC,,1.0,,,,,,,,,
CC(C)OC(=O)c1cncc(C(=O)OC(C)C)c1,,0.0,,,,,,,,,
N#Cc1ccc(CN2CC3CN(CCNS(=O)(=O)Cc4ccccc4)CC(C2)O3)cc1,,,0.0,,,,,,,,
Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cc(F)cc2n1,,,1.0,,,,,,,,
O=C1C=C(CCl)CO1,1.0,,,,,,,,,,
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Oc1cc(O)c2ccccc2c1,1.0,,,,,,,,,,
[N-]=[N+]=NCC(O)C(O)C(O)C(O)CO,1.0,,,,,,,,,,
CC(C)Oc1cc([C@H](C2=CNC(C(C)(C)O)C=C2)c2cc[n+]([O-])cc2)ccc1OC(F)F,,,0.0,,,,,,,,
CCOC(=O)N1CCC(O)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,,,1.0,,,,,,,,
C[C@@H]1CCC[C@H](C)N1Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,,,1.0,,,,,,,,
COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,,,0.0,,,,,,,,
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,0.0,,,,,,,,,,
Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,1.0,,,0.0,,0.0,0.0,,0.0,1.0,0.0
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C#N)c4)c3c2)CC1,,,1.0,,,,,,,,
Cc1ncc(-c2c(C)c(CNC3CCC(F)C3)nn2-c2ncccc2Cl)cc1F,,,0.0,,,,,,,,
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,,,1.0,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=O)CC(C)C)CC2)C[C@H]1OC,,,0.0,,,,,,,,
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,,1.0,,,,,,,,,
C=COCCCl,,1.0,,,,,,,,,
CC1=CC(O)CC(C)(C)C1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCCCCCCOC(C)=O,,0.0,,,,,,,,,
CCN(N)c1ccccc1,1.0,,,,,,,,,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],,0.0,0.0,1.0,,,0.0,,1.0,,
COc1ccccc1S,,0.0,,,,,,,,,
CC(=O)N1N=C(c2cc(F)ccc2F)CC1c1cccc(O)c1,,,0.0,,,,,,,,
COc1ccc(CCN(C)CCCNc2c(Cl)cn[nH]c2=O)cc1OC,,,1.0,,,,,,,,
CC1(c2ccc(-c3ccccc3)cc2)CO1,1.0,,,,,,,,,,
CC(C)C[P+](C)(CC(C)C)CC(C)C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,,,1.0,,,,,,,,
O=P(O)(OCC(Br)CBr)OCC(Br)CBr,1.0,,,,,,,,,,
CC(C)(O)c1ccccc1,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0
CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1,,1.0,,,,,,,,,
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ccc(N=CNSN(Cc2ccccc2)Cc2ccccc2)c(C)c1,,1.0,,,,,,,,,
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(F)cc(C(F)(F)F)c3)C2)n1C,,,1.0,,,,,,,,
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.0,1.0,,,,,,,,,
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(O)cc5c4CCN(C2)[C@@H]13,,,1.0,,,,,,,,
CNC(=O)CCS,,0.0,,,,,,,,,
OCC(Br)C(Br)CO,,0.0,,,,,,,,,
CCOC1CN(C2CCC(O)(c3ccc4c(c3)OCO4)CC2)CC1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,,,0.0,,,,,,,,
O=C1CCc2cc(CCCN3CCN(c4ccccc4)CC3)ccc2N1,,1.0,,,,,,,,,
CCCCN(CC)C/C=C/c1ccc(Cl)cc1,,,1.0,,,,,,,,
CS(=O)(=O)C(Cl)=CCl,,1.0,,,,,,,,,
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1.0,,,,,,,,,,
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[NH+](CC)CC4)ccc3OCC)[nH]n12,,,0.0,,,,,,,,
C=C(C)C(=O)OCCCC,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC,0.0,,,,,,,,,,
COc1ccc(S(=O)(=O)n2ccc3ccccc32)cc1NC1CCN(C)CC1,,,1.0,,,,,,,,
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5C)CC3)cccc2n1,,,1.0,,,,,,,,
NNOS(=O)(=O)O,1.0,,,,,,,,,,
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,,,,0.0,,,,,1.0,1.0,
CON(C)C(=O)CC(SP(=S)(OC)OC)C(=O)N(C)OC,,1.0,,,,,,,,,
c1ccc(CN(c2cccc3sccc23)C2CCNCC2)cc1,,,1.0,,,,,,,,
CN(C)c1ccncc1,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(O)CCCN1CCOCC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)Cc1cc(CNS(=O)(=O)c2cccc3cccnc23)nn1-c1ccc(F)cc1,,,1.0,,,,,,,,
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,,,1.0,,,,,,,,
CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,,,1.0,,,,,,,,
C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,,,,0.0,0.0,1.0,1.0,,,0.0,0.0
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,,,,,,,,1.0,0.0,,
COC(=O)C1=C(C)N=C(C)C(=C(O)OC)C1c1ccccc1[N+](=O)[O-],0.0,,,,,,,,,,
CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,1.0,,,,,,,,,
CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,1.0,,,,,,,,,,
CC(C)c1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,,,1.0,,,,,,,,
CCOP(=O)(OCC)SCC,,1.0,,,,,,,,,
COC(=O)C1CC1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,,,1.0,,,,,,,,
CCCCCCCCc1ccc(C(CBr)OCCCC)cc1,,1.0,,,,,,,,,
CP(=O)(Oc1ccccc1)Oc1ccccc1,,1.0,,,,,,,,,
Cc1c(-c2ccc3cc(CCN4CCCC4C)ccc3n2)cnn1C,,,0.0,,,,,,,,
CN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,,,0.0,,,,,,,,
Cc1nc2ccncc2n1C1C[C@H]2CC[C@H](C1)N2CC[C@H](NC(=O)c1ccc(S(C)(=O)=O)cc1)c1ccc(F)cc1,,,1.0,,,,,,,,
CCOc1ccc(N2C(=O)C=CC2=O)cc1,,1.0,,,,,,,,,
COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)OCCN3CCCC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,,,0.0,,,,,,,,
O=C(O)C(O)(c1ccccc1)C1CCCCC1,,0.0,,,,,,,,,
Nc1ccc(-c2ccc(N)c(O)c2)cc1O,1.0,,,,,,,,,,
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,,,,,0.0,0.0,0.0,,,,0.0
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,0.0,,,,,,,,,,
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,,,1.0,,,,,,,,
Cl.N=C(N)N/N=C/c1ccc(-c2ccc(/C=N/Nc3ccc(F)cc3)cc2)cc1,,,1.0,,,,,,,,
