smiles,Ames,LD50_Zhu,hERG_Karim,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,SR-ARE,SR-HSE,SR-MMP,SR-p53,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,TC_TOX21_Aromatase_Inhibition,TC_TOX21_AhR_LUC_Agonist,TC_ATG_Ahr_CIS_up,TC_ATG_Ahr_CIS_dn
CC=Cc1ccccc1,,0.0,,,,,,,,,,,,,,,,
CC=NN(C)C=O,,0.0,,,,,,,,,,,,,,,,
CC=O,0.0,0.0,,,1.0,,,,,1.0,,,,,1.0,0.0,1.0,0.0
CC=[N+]([O-])O,0.0,,,,,,,,,,,,,,,,,
CCBr,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC#CCOCC(=O)Nc1ccccc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC#CCOCC(=S)Nc1ccccc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC#N,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,,,,0.0,0.0,1.0,1.0,,,1.0,1.0,,,,0.0,0.0,,
CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,,0.0,,,,,,,,,,,,,,,,
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,,1.0,,,,,,,,,,,,,,,,
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,0.0,1.0,,,,,,,,,,,,,,,
CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],,1.0,,,,,,,,,,,,,,,,
CCC(=NOC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CCC(=Nc1cc(OC)ccc1OC)c1c(O)[nH]c(=O)[nH]c1=O,,,,,,,,,,,,0.0,0.0,,,,,
CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CCC(=O)/N=c1\sn(C(=O)CC)c2ccc([N+](=O)[O-])cc12,1.0,,,,,,,,,,,,,,,,,
CCC(=O)C(=O)CC,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)C(C)=O,0.0,0.0,,,,,,,,,,,,,,,,
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CCC(=O)C(CC(C)[N+](C)C)(c1ccccc1)c1ccccc1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,,,,,,,,0.0,0.0,,,,,,,,,
CCC(=O)C(C[C@@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,,1.0,,,,,,,,,,,,,,,,
CCC(=O)C1CC(C(C)C)CC=C1C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.0,1.0,,,,,,,,,,,,,,,,
CCC(=O)C=CC1C(C)=CCCC1(C)C,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)C=Cc1ccc(OC)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)CC,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)CC(C)CC,,0.0,,,,,,,,,,,,,,,,
CCC(=O)N(C)/C=C1\Sc2ccccc2C1=O,,,,,,,,,,,,,0.0,,,,,
CCC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N(Cc1ccco1)c1nc(-c2ccccc2)cs1,,,,,,,,,,,,1.0,0.0,,,,,
CCC(=O)N(O)c1ccc(-c2ccccc2)cc1,1.0,,,,,,,,,,,,,,,,,
CCC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1.0,,,,,,,,,,,,,,,,,
CCC(=O)N(O)c1ccc2ccccc2c1,1.0,,,,,,,,,,,,,,,,,
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C,0.0,,,,,,,,,,,,,,,,,
CCC(=O)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,,,0.0,,0.0,1.0,0.0,,0.0,,,,1.0,0.0,,
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC21,,1.0,,,,,,,,,,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(N=C=S)cc2)CC1,,,,,,,,,,,,0.0,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1C.Cl,,,,,,,,,,,,,,,1.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N(c1ccccc1)C1CCNCC1,,,,,,,,0.0,0.0,,,,,,,,,
CCC(=O)N(c1ccccc1)C1CC[N+](CCc2ccccc2)CC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl,,,,,,,,,,,,,,,1.0,0.0,,
CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,
CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)N1C2C3N(C(=O)CC)C1C1N(C(=O)CC)C(C(N1C(=O)CC)N3C(=O)CC)N2C(=O)CC,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)N1CCC(CCN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)CC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N1CCC(CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)CC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N1CCCC(CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)C1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N1CCN(C(=O)c2ccccc2)CC1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N1CCN(c2ccc(NC(=O)c3cccs3)cc2)CC1,,,,,,,,,,,,,0.0,,,,,
CCC(=O)N1CCc2c(nc(C)n2C2CC3CCC(C2)N3CCC(NC(C)=O)c2cccc(F)c2)C1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)N1CCc2c(nc(C)n2[C@H]2C[C@H]3CC[C@@H](C2)N3CC[C@H](NC(C)=O)c2cccc(F)c2)C1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)N1CCc2cc(OC)c(O)cc2C1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccc(F)cc3)C(C)C)ccc21,,,,,,,,,,,,0.0,0.0,1.0,,,,
CCC(=O)N1CCn2c1nc1ccccc12,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)NC(=S)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,,,,,,,,,,,,0.0,0.0,,,,,
CCC(=O)NC(=S)NNC(=O)c1ccc(OC)cc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)NC(=S)Nc1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,,,,,,,,,,,,0.0,0.0,1.0,,,,
CCC(=O)NC(=S)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)NC(NC(=O)CC)C(Cl)Cl,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)NC(NCC1CCCO1)C(Cl)(Cl)Cl,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)NC(Nc1sc2c(c1C(=O)OC)CCCC2)(C(F)(F)F)C(F)(F)F,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,,,1.0,,,,,,,,,,,,,,,
CCC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,,,1.0,,,,,,,,,,,,,,,
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,,,,0.0,0.0,1.0,0.0,,,,0.0,,,,0.0,0.0,,
CCC(=O)NCCNC(=O)c1c(SC)nsc1SC,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,,,0.0,,,,,,,,,,,,,,,
CCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@H]2c2ccn(C)c(=O)c2)c(Cl)c1,,,1.0,,,,,,,,,,,,,,,
CCC(=O)NC[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)NC(C)=CC(=O)c1ccc(C(F)(F)F)cc1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)NCc1ccccc1,0.0,,,,,,,,,,,,,,,,,
CCC(=O)NNC(=O)CCC(=O)Nc1ccccc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)NNc1cc(=O)c2c(=O)n(C)c(=O)n(C)c2[nH]1,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)N[C@@H]1CCc2cccc(OC)c2C1,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)N[C@@H]1Cc2ccccc2[C@@H](c2ccccc2)C1,,,,,,,,,,,,0.0,0.0,1.0,,,,
CCC(=O)N[C@H]1CC[C@H](CN(C)c2ccc(N3C(=O)Cc4cc(OC)c(O[C@H](C)CC)cc4[C@@H]3c3ccc(Cl)cc3)cc2)CC1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,,,1.0,,,,,,,,,,,,,,,
CCC(=O)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,,,1.0,,,,,,,,,,,,,,,
CCC(=O)Nc1c2c(nc3c1CCC3)CCCC2,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)Nc1cc(-c2nn(C)c(=O)c3ccccc23)ccc1N1CCCCC1,,,,,,,,,,,,,,0.0,,,,
CCC(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)Nc1ccc(/C(C)=N\NC(=O)c2ccc(C)s2)cc1,,,,,,,,,,,,1.0,0.0,1.0,,,,
CCC(=O)Nc1ccc(/C(C)=N\NS(=O)(=O)c2ccc(C)cc2)cc1,,,,,,,,,,,,1.0,0.0,0.0,,,,
CCC(=O)Nc1ccc(C(=O)CSc2nnc(-c3ccc(O)cc3)n2CC2CCCO2)cc1OC,,,,,,,,,,,,,0.0,1.0,,,,
CCC(=O)Nc1ccc(C(=O)NNC(=O)c2cccs2)cc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,,,,,,,,,,,,0.0,0.0,1.0,,,,
CCC(=O)Nc1ccc(C(=O)OCC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1,,,,,,,,,,,,,,1.0,,,,
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,1.0,,1.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,1.0,0.0,0.0
CCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1,,,,,,,,,,,,0.0,,0.0,,,,
CCC(=O)Nc1ccc(NC(=O)CSc2nnnn2-c2cccnc2)cc1C,,,,,,,,,,,,0.0,0.0,1.0,,,,
CCC(=O)Nc1ccc(O)cc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,,,,,,,,,,,,1.0,0.0,1.0,,,,
CCC(=O)Nc1ccc2[nH]c(C(F)(F)F)nc2c1,,1.0,,,,,,,,,,,,,,,,
CCC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,,,,,,,,,,,,1.0,1.0,1.0,,,,
CCC(=O)Nc1cccc(-c2nnc(-c3cccc(NC(=O)CC)c3)o2)c1,,,,,,,,,,,,,,1.0,,,,
CCC(=O)Nc1cccc(C(=O)/C=C/c2ccccc2)c1,,,,,,,,,,,,,0.0,0.0,,,,
CCC(=O)Nc1cccc(N)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)Nc1cccc(NC(=O)CSc2nnnn2Cc2ccccc2)c1,,,,,,,,,,,,,0.0,,,,,
CCC(=O)Nc1cccc(NC(=O)c2cccc([N+](=O)[O-])c2)c1,,,,,,,,,,,,,0.0,1.0,,,,
CCC(=O)Nc1cccc(OC(=O)NC)c1,,0.0,,,,,,,,,,,,,,,,
CCC(=O)Nc1ccccc1C(=O)OCC(=O)c1cccc2ccccc12,,,,,,,,,,,,1.0,,1.0,,,,
CCC(=O)Nc1ccccc1C(=O)OCC(=O)c1ccccc1,,,,,,,,,,,,1.0,0.0,0.0,,,,
CCC(=O)Nc1ncc(Cl)s1,,1.0,,,,,,,,,,,,,,,,
CCC(=O)Nc1ncnc2ncn(C(=O)CC)c12,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)Nc1nnc(C(C)(C)C)s1,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)Nc1nnc(SCC(=O)c2ccc3c(c2)Cc2ccccc2-3)s1,,,,,,,,,,,,1.0,0.0,1.0,,,,
CCC(=O)Nc1nonc1-c1nc2ccccc2n1N(C(=O)CC)C(=O)CC,,,,,,,,,,,,1.0,0.0,1.0,,,,
CCC(=O)Nc1snc2ccc(C)cc12,0.0,,,,,,,,,,,,,,,,,
CCC(=O)Nc1snc2ccccc12,0.0,,,,,,,,,,,,,,,,,
CCC(=O)O,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0
CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)OC,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)OC(=O)CC,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)OC(C)(C)C1CC=C(C)CC1,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)OC(C)c1ccccc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,,1.0,1.0,,,,,,,,,,,,,,,
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)C[N+]C,,,1.0,,,,,,,,,,,,,,,
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)OC/C=C(\C)CCC=C(C)C,,,,,,,,,,,,,,,,,0.0,0.0
CCC(=O)OC/C=C/c1ccccc1,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,,
CCC(=O)OC1(c2ccccc2)CCN(C)C1C,,1.0,,,,,,,,,,,,,,,,
CCC(=O)OC1(c2ccccc2)CCN(C)CC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CCC(=O)OC1(c2ccccc2)CCN(C)CC1.Cl,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,,1.0,,,,,,,,,,,,,,,,
CCC(=O)OC1=C(OC(=O)CC)C(=O)OC1=O,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OC1CCC(N2CCCCC2)CC1,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,1.0,,,,,,,,,,,,,,,,
CCC(=O)OC1CCC2C3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@]12C,,,0.0,,,,,,,,,,,,,,,
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,,,,,,,,,,,,,,,,
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,,,,,,0.0,,,,1.0,0.0,,,,1.0,1.0,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,1.0,0.0,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@@H]3[C@H]([C@@H](O)C[C@@]21C)[C@]1(C)C=CC(=O)C=C1C[C@@H]3Cl,,,,,,,,,,,,,0.0,,,,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(Cl)[C@@H](O)C[C@@]21C,,,,,,,,,,,,0.0,,0.0,,,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,1.0,0.0,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,,,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,,
CCC(=O)OCC(COC(=O)CC)OC(=O)CC,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OCC=Cc1ccccc1,,0.0,,,,,,,,,,,,,,,0.0,0.0
CCC(=O)OCCC(C)CCC=C(C)C,,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)OCCCCCOC(=O)CC,,0.0,,,,,,,,,,,,,,,,
CCC(=O)OCCOc1ccccc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)OCCc1ccccc1,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,1.0,0.0,,
CCC(=O)OCN1C(=O)C=CC1=O,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)OCc1c(C(F)(F)F)nn(C)c1Sc1ccc(F)cc1,,,,,,,,,,,,1.0,0.0,,,,,
CCC(=O)OCc1ccc(OC)cc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)OCc1ccc([N+](=O)[O-])cc1,1.0,,,,,,,,,,,,,,,,,
CCC(=O)OCc1cccc([N+](=O)[O-])c1,0.0,,,,,,,,,,,,,,,,,
CCC(=O)OCc1ccccc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)OCc1ccccc1[N+](=O)[O-],0.0,,,,,,,,,,,,,,,,,
CCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1,,,0.0,,,,,,,,,,,,,,,
CCC(=O)O[C@@H]1C=C2CCC3C(CCC4(C)C3CC[C@@H]4OC(=O)CC)C2CC1,,,,,,,,0.0,0.0,,,,,,,,,
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,,,,,,,,,,,,,,,0.0,0.0,,
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,
CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
CCC(=O)O[C@@H]1[C@H](C)O[C@H](O[C@H]2[C@@H](N(C)C)[C@H](O)[C@@H](O[C@@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@H]3OC)O[C@H]2C)C[C@]1(C)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@H](C)CNC,,,1.0,,,,,,,,,,,,,,,
CCC(=O)O[C@@]1(C(=O)CCl)[C@@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,1.0,,,,
CCC(=O)O[C@@]1(C(=O)SCF)[C@@H](C)C[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,,,,,,,,,,,,0.0,0.0,1.0,,,,
CCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,,,,,,,,,,,,0.0,0.0,0.0,,,,
